"document_id","text","label_id" 
"769","Dan, Tanner is a Gong SDR and will be joining Becca (our Senior SDR Team Manager) and Jameson (VP Sales) for the Seattle MSP meetup.

Tanner will make himself available to help out before and during the event, as needed, to justify his entrance into the kingdom of ""NO SDRs ALLOWED"" :-)

I'll leave it to you two to take it from here.","5"
"770","Hi Travis,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"771","Hi Ariana,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"772","Hi Jaime,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"773","Hi David,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"774","Hi Julie,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"775","Hi Angela,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"776","Hi Kimber,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"777","Hi Irene,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"778","Thank you!","6"
"779","Got it, okay in that case don't worry about it. Thanks for the help!","6"
"780","Hi Jack,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"781","Hi Craig,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"782","Hi Sam,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"783","Hi Peter,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"784","Hi Karen,

Thanks again for helping us create this, it has been so helpful for the rest of the org! I also wanted to share 2 best practice docs (in case you don't have them already), which should be helpful to fill in any gaps for you and your team re: best practices in Gong.

Sam

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"785","Hi Heidi,

Thanks again for helping us create this, it has been so helpful for the rest of the org! I also wanted to share 2 best practice docs (in case you don't have them already), which should be helpful to fill in any gaps for you and your team re: best practices in Gong.

Sam

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"786","Hi Janel,

Thanks again for helping us create this, it has been so helpful for the rest of the org! I also wanted to share 2 best practice docs (in case you don't have them already), which should be helpful to fill in any gaps for you and your team re: best practices in Gong.

Sam

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"787","Hi Drew,

Thanks again for helping us create this, it has been so helpful for the rest of the org! I also wanted to share 2 best practice docs (in case you don't have them already), which should be helpful to fill in any gaps for you and your team re: best practices in Gong.

Sam

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"788","Hi Amir,

Thanks again for helping us create this, it has been so helpful for the rest of the org! I also wanted to share 2 best practice docs (in case you don't have them already), which should be helpful to fill in any gaps for you and your team re: best practices in Gong.

Sam

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"789","Not yet – I tried refreshing the page, too.","6"
"790","Gotcha. Since I’m not in the weeds on it, what does the current connection enable us to do?","6"
"791","They are not yet. It's a click of a button for us, but that piece hasn't been approved by LinkedIn yet, although it is on our list. Hopefully it won't take as much time to get that done as it did the read-access connection.","5"
"792","Hi Shannon,

Did you see a prompt in Gong to reconnect your calendar yet?","6"
"793","Great news!

Can you help me understand how things from Gong get logged in SFDC?","5"
"794","Hi Lisa,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"795","Hi Joan,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"796","Hi Andy,

Thanks again for helping us create this, it has been so helpful for the rest of the org! I also wanted to share 2 best practice docs (in case you don't have them already), which should be helpful to fill in any gaps for you and your team re: best practices in Gong.

Also, to confirm, we now have a stable SFDC connection (finally!), so if there were any outstanding alerts we didn't solve in our last conversation, we should be able to now. Let me know how I can help!

Sam

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"797","Great- thanks for sending!","6"
"798","Hi Matt,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"799","Hi Jeff,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"800","Hi Stephen,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"801","Hi Katie,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"802","Hi Ryan,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"803","Hi Gordon,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"804","Hi Dan,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"805","Hi Ann-Janette,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"806","Hi Brian,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"807","Hi Susan,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"808","Hi Rich!

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"809","Hi Kalsang,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"810","Hi Jason!

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"811","Hi Erin,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"812","Hi Michael,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"813","Hi John,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"814","Hi Julie,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"815","Hi LaRon,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"816","Hi Kwesi,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"817","Hi Stacey,

I wanted to share a document we've put together which highlights several teams across LinkedIn who are currently using Gong, and where/how they've seen success so far as they leverage their teams' data in Gong.

I've also attached 2 best practice docs, one for managers and one for reps, which should be helpful to fill in any gaps around how you and your team can utilize the platform.

Please let me know if there is anything I can clarify, or anything else I can help with at the moment!

LinkedIn Use Cases xxlink 469KB Download

Gong for xxlink 3MB Download

Gong for xxlink 5MB Download","6"
"818","Hi LI Sales Readiness team!

I wanted to share a document I've been putting together which highlights several teams across LinkedIn currently using Gong, and where/how they've seen success so far. Many of you have asked for this to help show other managers how their colleagues have been leveraging Gong.

I've also attached 2 best practice docs, one for managers and one for reps - I believe I sent this already to many of you, but thought I'd include everything here in one place for easy access.

Please let me know if there's anything I can clarify, or anything else I can help with at the moment!

Thanks,

Sam","5"
"819","Hey Samantha!

Not sure if you're the right person to ask about this. But i was trying to get a disco call recorded this AM. i put it in gong, and put it in my cal as well. I clicked on the bluejeans link, had them call my desk phone. and then i conferenced called in my clients, and i heard it say ""this call is being recorded"" but it isnt showing up on my portal...

I've had demos recorded already, so I know i'm connected- but not sure what im doing wrong.

it was for Bay Area Beverage at xxtime today.","6"
"820","I love this! Krystle is up for it, and I have a representative for Louisville (Melvin). Based on the initial roll out, I will be able to have the other locations representative names next week.

Ann","6"
"821","Hi Jim - checking-in quickly to see if you had gotten clarification on some of the recorded users in the list I sent over.

Let us know if they should remain on.

-","6"
"822","Hi Nick,

Scott reached out letting us know he'll be leaving and you'll be taking over as the Gong owner at GLG. I wanted to reach out and make sure you had everything you needed and were up to speed on Gong usage from a management/coaching perspective?

I've attached a document here which should be helpful, we also host a Manager training webinar every other week, here is the link if you'd like to join: Manager Training

xxlink 5MB Download

Please don't hesitate to reach out if there is anywhere we can help!

Best,

Gong Customer Success

xxemail

xxlink

Book a meeting here

Join our next User Training Webinar!","6"
"823","Hi Sam,

I tried to remove Gong from a BJN call today the way you showed us in the training, through right clicking on it as an attendee but I didn’t have the option. Do you know how to remove it when you’re on a BJN?

Thanks,

B","6"
"824","Hey Sam, thank you so much!

So that list is almost correct.

Kindly also add:

-Brendan Kiefl (AE HS)

To be removed:

-Allie Weiner is moving to LLS as of July 1

-Michael Page is moving to a different team as of July 1, but that manager (Imran Khan) may still want him to have access?","5"
"825","I just sent a note to all of them","6"
"826","My fault, see below!","6"
"827","I may just be missing it but don’t see a screen shot attached.","6"
"828","Hi Eileen,

We are all set for xxtime today.

Talk soon,

Tanner","5"
"829","Looking forward to it!","5"
"830","My bad. I'm such a jinx!

On the other hand, RSVPs for SF just blew past 1xxtime we haven't really started actively promoting it yet.

Amit RSVPed for it today... fingers crossed ;)

And the Seattle event (RSVPs here) should also be awesome!","6"
"831","Hi Eileen -

Thanks for the update! I’ll send over an invite for xxtime .","5"
"832","Hey Eileen,

Looks like you can't make our meeting today, how does the same time tomorrow work?

Excited to connect and share some insights into how other customer have shortened sales cycles by ~50% w/ Gong!

Thanks,

--","6"
"833","Hey Tanner,

Sorry for the last minute change, I'm in another meeting that is running late. Any chance we can reschedule to tomorrow @ 3? Thanks!","5"
"834","Works.

Please send me an invite.

Thanks","5"
"835","xxtime on Tuesday?","6"
"836","Tomorrow?","6"
"837","Find events My Tickets

Hi Tanner, this is your order confirmation for Modern Sales Pro Salon - Seattle #4 - ""Rep Training and Onboarding"" Night

Organized by Pete Kazanjy & Dan Cmejla

Here are your tickets

Mobile Tickets

Available onApp Store

Add toWallet

or

Paper Tickets

Open the email attachment

or download here

Questions about this event?

Contact the organizer

Order Summary

March 1, 2018

Order #: 736978662

Name

Type

Quantity

Tanner Robinson

MSP FREE

1 This order is subject to Eventbrite Terms of Service, Privacy Policy, and Cookie Policy

About this event

Tuesday, March 6, 2018 from xxtime to xxtime (PST)

Zipwhip Office

1501 1st Ave S

#500

Seattle, Washington 98134

Add to my calendar:

Google · Outlook · iCal · Yahoo

Your Account

Log in to access tickets and manage your orders.

Create your own event

Anyone can sell tickets or manage registration with Eventbrite.

Learn More

Discover great events

Find local events that match your passions.

See events

This email was sent to xxemail

Eventbrite | 155 5th St, 7th Floor | San Francisco, CA 94103

Copyright © 2018 Eventbrite. All rights reserved.","5"
"838","Hi Tanner,

Sorry for my late answer.

Do you have any availabilities today?

Best,","5"
"839","So apparently you jinxed it - Amit had to cancel his trip to Seattle :-)

I'm hoping he can make the SF event.

It'll be Jameson and Tanner + a few Gong customers/fans in Seattle.

Udi","5"
"840","Hey Kyle,

Hope you're closing out a strong end of year! I wanted to make sure this hit your inbox

Thanks,

Tanner

P.S. Congrats on Hugo Boss - you should ask for some discounts :)","6"
"841","Hi Eileen,

I sent over an invite and we look forward to speaking to you tomorrow.

Thank you,","6"
"842","Hey Tanner,

xxtime  tomorrow would work well for me- can you send a calendar invite with a meeting link? Our team uses GoToMeeting.","5"
"843","Hey Scott,

Thanks for the heads up and it's end of the month - so it's a busy time for us all.

Let's sync up Friday morning. How does that look for you?","6"
"844","Yes that works.

Kind Regards","5"
"845","Dana,

Would love to hop on a call to chat more and learn about your role over at Ofakim.

When's a good time to set up a call?","6"
"846","15 minutes, jam packed right now","6"
"847","Monday @ 2 !","5"
"848","Sean,

I didn't even see that you were also an Lax captain @ Mercy. Being a student-athlete ain't easy, and I'm sure its played a huge part on leading a team at Evident.

Here are some times for a Gong walk-through:

Tomorrow: xxtime - xxtime

Monday: xxtime - xxtime

Tuesday: xxtime

Let me know what works and if you'd want to push out further!","5"
"849","Darryl,

Thanks for connecting over on Linkedin. I was reading up on CloudSense and noticed that one of the main mottos discussed is people wanting simplicity when it comes to buying, and I think it's safe to say in this day and age, buyers are intelligent, and resourceful.

When it comes to the sales world, there is an understanding that the parallel (sales world) is becoming more and more resourceful as well with the tools now available. Saleforce, Salesloft, Slack, etc.

The reason for my outreach is I work with VP's to boost revenue, and your teams resourcefulness by introducing our AI-recording platform, which, through analytical data, identifies what your top reps successes are, and mimics this behavior amongst CloudSense's sales team.

Would you have any availability next week to discuss your team at CloudSense?","5"
"850","Bryan,

No worries. Same time Monday ok?","5"
"851","Hi Thomas

I have an unplanned event has popped up, today wont work. How is Monday for you?

Kind Regards","6"
"852","Hey Bryan,

xxtime works on our end. Thomas Schreck is going to be connecting for your time together (cc'ed on this thread).

Looking forward to you two connecting!

Best,

Becca","5"
"853","ok cool - i'll circle back with her.","6"
"854","Hey Mike - no worries. I'm actually OK to go until xxtime so if she's only running a few over I can stick around.","5"
"855","Matt,

Might have to push for a few. Laci is stuck in a meeting that's running over and she really needs to be the one on the call. Stay tuned.

Mike","6"
"856","Hey Matthew,

No problem, it looks like August 22nd at xxtime  works for me. I'll send out the calendar invite to you all now. Thank you!","5"
"857","Good Morning, Matt.

Apologies, but would it be possible to push our meeting out to the week of the 20th?

Available times:

· Monday, August 20, xxtime CT

· Wednesday, August 22, xxtime CT

· Tuesday, August 21, xxtime CT

Thanks,","5"
"858","Hi Asaf,

Thank you for the note and for the heads up. Congratulations on your upcoming role! I’ll be happy to work with you over there once you’re ramped and ready to reconnect.

As far as the pilot goes for HackerU, I think it could still be valuable to run the pilot even with your CEO leading the efforts. I’m actually setting up a pilot today with the CEO of a company leading a similar sized sales team. Since they’ll be stretched a bit with the upcoming changes, it could even be more valuable than before to surface insights to your CEO about sales team efforts and do it efficiently to save time.

I understand if we need to push the date/time but have you discussed Gong with your CEO and do you think they’d be open to it for the sales team still? I’d be happy to demo for them directly if needed before setting a pilot. Let me know your thoughts, thank you!","6"
"859","Hi Matthew,

Unfortunately I will have to cancel our meeting today and the planned Gong

setup.

I will be leaving the company at the end of August and currently there is

no one intended to take over my activities. The CEO will manage global

sales activities for the time being.

That being said, I will touch base with you\Gong in the next months as I

will be taking a leadership role at a cyber-security startup (product)

company and I believe the sales process there will be very much in the

need of a solution like Gong (SaaS like).

Thanks for the support so far.

Regards,","6"
"860","Hi Matt – still waiting to hear back from him","5"
"861","Thanks everyone - have a great weekend and I’ll speak with you all next week! I’ll send over a reminder the day before our pilot to turn on auto-recording in RingCentral. Speak soon.","6"
"862","yes please.","6"
"863","Hey Marlon & Eric,

Thank you both for your time today. Appreciate your help with diagnosing challenges and use-cases for us to go after. Right off the bat, here are two we can knockout easily: Make sure that your reps are doing the most with the opportunities they have by surfacing key insights into their process: how they're conducting discovery, driving next steps, getting wide in accounts, etc. and close more dealsHelp your new sales hires to start producing more and faster by automatically crowdsourcing and organizing training content (good and bad examples of calls and sales scenarios) to accelerate your on-boarding program.

Customer Stories:

Kareo (Reduced ramp times 20%, Healthcare)

Ambassador (Reduced ramp times 50%, long/complex sales cycle)

Reviews:

G2 Crowd Reviews

Pricing:

xxmoney Annual Platform Subscription (Unlimited listening users & data storage)

xxmoney/recorded user/year

*Minimum annual cost of xxmoney/year*

Next steps: Reconnect early next week to discuss setting up a pilot for DocMatter. Pilots are initiated with an opt-out contract that provides a free two week trial of Gong. If the pilot is successful, the contract opts in at the end of two weeks. If not successful, you're able to opt-out with no cost to DocMatter within that two week period.

Have a great weekend and I'm looking forward to continuing our conversations. Thanks both!","6"
"864","Hey Marty,

Looking forward to connecting with you next week to show you the Gong platform! Here are some free times on my side, feel free to click one to auto-schedule:

xxmixmax","5"
"865","That's a good approach and we can go over how to set that up on the pilot call. Should I add everyone here to the calendar invite?","6"
"866","My plan was to offer it to all, but approach our top 10 or so callers, plus kent mitchell and a few others directly.","5"
"867","If I can make a recommendation, I'd recommend having as many people on the pilot as possible. It's best to get a wide range between top, middle and bottom performers so you can see the impact of having access to their calls to coach and train reps in the middle/bottom of the pack. It'll also make sure you get the most calls possible to test for two weeks.","5"
"868","Ok, I think James would like to move forward the the pilot.

The only question is who will we be using as testers?

James, did you have any in particular? I'm thinking we use those who are in the middle of the pack, like Tim Norkol, Ben Mandel, Garret Blair, Monjid Aldiyyat, Matthew Rulloda, Fritz Jacobs, Derrick Reedy, Giovanni Corona, Dante Giacomini, Robert Dau, Kyle Nuss, Andrew Eckstein, Devin Rocha, Jake Edwards, Joshua Ballesteros, Ganga Balebail, John Alanis, Randell Silva","6"
"869","Just in case next Thursday works, I wanted to send over my free times before they get taken. Feel free to click one of the times that works and it'll auto-schedule on our calendars. Before the pilot, please ensure that RingCentral Dialer is adjusted to auto-record your calls. This can be done by your RingCentral administrator - let me know if I can provide any documentation to help with this. Thanks both!

xxmixmax","5"
"870","Hey Shyler and Marty, I just accepted the meeting and look forward to connecting next week.

I have included Matt Boehm here to set up the time with Marty to talk about Gong for Clari.

Talk soon.","6"
"871","Hey Margarita,

Glad to discuss over the phone but the time investment is very minimal during a pilot. We'd do one 30 minute discussion to setup the pilot and your success criteria, another 30 minute call to train the management team and a final 30 minute call to train the reps on how they can use Gong to be more successful.

After those calls, we'd do a mid-pilot check in at the end of the first week and, pending how the pilot is tracking, discuss more of the financials, final user counts, etc. to get you up and running following the pilot. If the pilot is not successful, you can discontinue usage.","5"
"872","And what is the meeting ID # to access the meeting?","6"
"873","Hi Youcef,

I hope all is well. I just wanted to reach back out to get your demo on the calendar.","6"
